timestamp,sensor_1,sensor_2,sensor_3
1544195452951,0,0,0.474096
1544195453059,0,0,0.449658
1544195453167,0,0,0.456501
1544195453279,0,0,0.455523
1544195453388,0,0,0.623656
1544195453497,0,0,0.558162
1544195453607,0,0,0.468231
1544195453718,0,0,0.521017
1544195453824,0,0,0.474096
1544195453936,0,0,0.460411
1544195454044,0,0,0.463343
1544195454155,0,0,0.458456
1544195454261,0,0,0.645161
1544195454372,0,0,0.5435
1544195454483,0,0,0.464321
1544195454593,0,0,0.512219
1544195454704,0,0,0.481916
1544195454808,0,0,0.44868
1544195454922,0,0,0.460411
1544195455029,0,0,0.455523
1544195455136,0,0,0.57869
1544195455246,0,0,0.593353
1544195455357,0,0,0.477028
1544195455465,0,0,0.526882
1544195455577,0,0,0.488759
1544195455684,0,0,0.458456
1544195455792,0,0,0.468231
1544195455907,0,0,0.464321
1544195456018,0,0,0.576735
1544195456121,0,0,0.684262
1544195456229,0,0,0.528837
1544195456343,0,0,0.513196
1544195456453,0,0,0.514174
1544195456560,0,0,0.475073
1544195456671,0,0,0.490714
1544195456782,0,0,0.480938
1544195456886,0,0,0.468231
1544195456998,0,0,0.606061
1544195457104,0,0,0.591398
1544195457217,0,0,0.453568
1544195457323,0,0,0.537634
1544195457439,0,0,0.530792
1544195457545,0,0,0.498534
1544195457655,0,0,0.482893
1544195457763,0,0,0.478006
1544195457871,0,0,0.471163
1544195457981,0,0,0.592375
1544195458091,0,0,0.726295
1544195458204,0,0,0.516129
1544195458310,0,0,0.528837
1544195458420,0,0,0.512219
1544195458526,0,0,0.45259
1544195458637,0,0,0.450635
1544195458747,0,0,0.445748
1544195458854,0,0,0.441838
1544195458970,0,0,0.501466
1544195459074,0,0,0.735093
1544195459184,0,0,0.531769
1544195459296,0,0,0.521017
1544195459407,0,0,0.532747
1544195459512,0,0,0.462366
1544195459621,0,0,0.453568
1544195459735,0,0,0.451613
1544195459839,0,0,0.441838
1544195459953,0,0,0.548387
1544195460063,0,0,0.669599
1544195460169,0,0,0.473118
1544195460278,0,0,0.487781
1544195460389,0,0,0.467253
1544195460498,0,0,0.427175
1544195460609,0,0,0.439883
1544195460718,0,0,0.43695
1544195460829,0,0,0.430108
1544195460939,0,0,0.611926
1544195461047,0,0,0.623656
1544195461155,0,0,0.463343
1544195461267,0,0,0.506354
1544195461375,0,0,0.462366
1544195461483,0,0,0.430108
1544195461589,0,0,0.43695
1544195461700,0,0,0.438905
1544195461809,0,0,0.434995
1544195461922,0,0,0.59824
1544195462027,0,0,0.621701
1544195462139,0,0,0.469208
1544195462247,0,0,0.504399
1544195462360,0,0,0.474096
1544195462468,0,0,0.437928
1544195462578,0,0,0.457478
1544195462683,0,0,0.473118
1544195462793,0,0,0.435973
1544195462904,0,0,0.5826
1544195463018,0,0,0.642229
1544195463123,0,0,0.477028
1544195463230,0,0,0.508309
1544195463344,0,0,0.479961
1544195463453,0,0,0.453568
1544195463558,0,0,0.44868
1544195463671,0,0,0.434995
1544195463782,0,0,0.441838
1544195463890,0,0,0.573803
1544195464001,0,0,0.632454
1544195464105,0,0,0.482893
1544195464218,0,0,0.521017
1544195464329,0,0,0.484848
1544195464434,0,0,0.478006
1544195464547,0,0,0.461388
1544195464654,0,0,0.44868
1544195464761,0,0,0.455523
1544195464873,0,0,0.676442
1544195464986,0,0,0.560117
1544195465092,0,0,0.487781
1544195465202,0,0,0.529814
1544195465314,0,0,0.459433
1544195465418,0,0,0.474096
1544195465528,0,0,0.495601
1544195465636,0,0,0.458456
1544195465751,0,0,0.471163
1544195465859,0,0,0.729228
1544195465970,0,0,0.55132
1544195466074,0,0,0.499511
1544195466183,0,0,0.529814
1544195466295,0,0,0.450635
1544195466406,0,0,0.449658
1544195466514,0,0,0.456501
1544195466624,0,0,0.44477
1544195466731,0,0,0.441838
1544195466844,0,0,0.719453
1544195466952,0,0,0.564027
1544195467060,0,0,0.471163
1544195467171,0,0,0.519062
1544195467282,0,0,0.455523
1544195467391,0,0,0.454545
1544195467496,0,0,0.477028
1544195467610,0,0,0.450635
1544195467718,0,0,0.439883
1544195467827,0,0,0.695992
1544195467932,0,0,0.599218
1544195468042,0,0,0.487781
1544195468156,0,0,0.519062
1544195468262,0,0,0.454545
1544195468373,0,0,0.43304
1544195468479,0,0,0.44477
1544195468595,0,0,0.437928
1544195468702,0,0,0.42131
1544195468808,0,0,0.605083
1544195468917,0.296188,0,0.71652
1544195469026,0.297165,0,0.533724
1544195469142,0.257087,0,0.531769
1544195469246,0.239492,0,0.484848
1544195469359,0,0,0.422287
1544195469470,0,0,0.437928
1544195469577,0,0,0.434018
1544195469689,0,0,0.432063
1544195469793,0,0,0.490714
1544195469901,0,0,0.719453
1544195470013,0,0,0.490714
1544195470123,0,0,0.487781
1544195470235,0,0,0.480938
1544195470344,0,0,0.434018
1544195470454,0,0,0.44477
1544195470563,0,0,0.450635
1544195470668,0,0,0.439883
1544195470782,0,0,0.442815
1544195470885,0,0,0.698925
1544195470998,0,0,0.521994
1544195471109,0,0,0.469208
1544195471217,0,0,0.504399
1544195471326,0,0,0.427175
1544195471434,0,0,0.430108
1544195471543,0,0,0.449658
1544195471653,0,0,0.442815
1544195471767,0,0,0.435973
1544195471871,0,0,0.669599
1544195471980,0,0,0.589443
1544195472089,0,0,0.467253
1544195472203,0,0,0.520039
1544195472313,0,0,0.461388
1544195472417,0,0,0.439883
1544195472531,0,0,0.450635
1544195472636,0.170088,0,0.434995
1544195472752,0.159335,0,0.431085
1544195472861,0.0977517,0,0.639296
1544195472969,0.0273705,0,0.615836
1544195473080,0,0,0.468231
1544195473184,0,0,0.515152
1544195473293,0,0,0.468231
1544195473405,0,0,0.443793
1544195473511,0,0,0.447703
1544195473622,0,0,0.446725
1544195473734,0,0,0.44086
1544195473844,0,0,0.617791
1544195473954,0,0,0.589443
1544195474059,0,0,0.472141
1544195474169,0,0,0.517107
1544195474281,0,0,0.460411
1544195474392,0,0,0.44477
1544195474500,0,0,0.447703
1544195474606,0,0,0.447703
1544195474719,0,0,0.446725
1544195474826,0,0,0.492669
1544195474939,0,0,0.681329
1544195475045,0,0,0.502444
1544195475152,0,0,0.506354
1544195475261,0,0,0.501466
1544195475373,0,0,0.451613
1544195475486,0,0,0.468231
1544195475589,0,0,0.456501
1544195475702,0,0,0.453568
1544195475810,0,0,0.466276
1544195475923,0,0,0.707722
1544195476031,0,0,0.55914
1544195476136,0,0,0.489736
1544195476251,0,0,0.521017
1544195476361,0.103617,0,0.451613
1544195476467,0.0801564,0,0.445748
1544195476573,0,0,0.449658
1544195476683,0,0,0.44477
1544195476798,0,0,0.439883
1544195476902,0,0,0.546432
1544195477017,0,0,0.626588
1544195477123,0,0,0.489736
1544195477235,0,0,0.514174
1544195477339,0,0,0.496579
1544195477450,0,0,0.445748
1544195477559,0,0,0.462366
1544195477674,0,0,0.450635
1544195477782,0,0,0.441838
1544195477886,0,0,0.451613
1544195477996,0.0987292,0,0.698925
1544195478108,0,0,0.534702
1544195478218,0,0,0.478006
1544195478328,0,0,0.516129
1544195478438,0,0,0.454545
1544195478543,0,0,0.458456
1544195478655,0,0,0.455523
1544195478767,0,0,0.446725
1544195478872,0,0,0.44477
1544195478982,0,0,0.552297
1544195479094,0,0,0.681329
1544195479200,0,0,0.494624
1544195479314,0,0,0.521017
1544195479418,0,0,0.504399
1544195479530,0,0,0.449658
1544195479642,0,0,0.458456
1544195479748,0,0,0.455523
1544195479855,0,0,0.44868
1544195479964,0.0977517,0,0.441838
1544195480076,0,0,0.609971
1544195480183,0,0,0.588465
1544195480292,0,0,0.471163
1544195480406,0,0,0.523949
1544195480512,0,0,0.464321
1544195480620,0,0,0.45259
1544195480729,0,0,0.460411
1544195480839,0,0,0.455523
1544195480953,0,0,0.449658
1544195481062,0,0,0.514174
1544195481172,0,0,0.729228
1544195481281,0,0,0.538612
1544195481388,0,0,0.520039
1544195481500,0,0,0.521017
1544195481609,0,0,0.464321
1544195481720,0,0,0.457478
1544195481828,0,0,0.463343
1544195481939,0,0,0.450635
1544195482047,0,0,0.44868
1544195482156,0,0,0.610948
1544195482267,0,0,0.624633
1544195482371,0,0,0.488759
1544195482484,0,0,0.509286
1544195482592,0,0,0.465298
1544195482699,0,0,0.432063
1544195482814,0,0,0.44868
1544195482917,0,0,0.442815
1544195483030,0,0,0.443793
1544195483143,0,0,0.467253
1544195483249,0,0,0.678397
1544195483358,0,0,0.508309
1544195483468,0,0,0.483871
1544195483574,0,0,0.521994
1544195483688,0,0,0.465298
1544195483796,0,0,0.466276
1544195483906,0,0,0.457478
1544195484013,0,0,0.449658
1544195484125,0,0,0.490714
1544195484234,0,0,0.702835
1544195484345,0,0,0.538612
1544195484449,0,0,0.511241
1544195484560,0,0,0.517107
1544195484667,0,0,0.446725
1544195484782,0,0,0.462366
1544195484887,0,0,0.456501
1544195485000,0,0,0.450635
1544195485111,0,0,0.456501
1544195485218,0,0,0.72043
1544195485325,0,0,0.549365
1544195485433,0,0,0.485826
1544195485546,0,0,0.514174
1544195485656,0,0,0.451613
1544195485761,0,0,0.437928
1544195485875,0,0,0.44868
1544195485985,0,0,0.445748
1544195486095,0,0,0.446725
1544195486203,0,0,0.681329
1544195486314,0,0,0.528837
1544195486418,0,0,0.469208
1544195486530,0,0,0.521017
1544195486642,0.134897,0,0.450635
1544195486746,0.140762,0,0.445748
1544195486858,0,0,0.449658
1544195486965,0,0,0.446725
1544195487078,0,0,0.434995
1544195487185,0,0,0.597263
1544195487292,0,0,0.552297
1544195487405,0,0,0.438905
1544195487518,0,0,0.521017
1544195487625,0,0,0.464321
1544195487735,0,0,0.445748
1544195487842,0,0,0.458456
1544195487949,0,0,0.455523
1544195488065,0,0,0.469208
1544195488168,0,0,0.652981
1544195488279,0,0,0.488759
1544195488390,0,0,0.461388
1544195488495,0,0,0.522972
1544195488609,0,0,0.44868
1544195488714,0,0,0.450635
1544195488827,0,0,0.464321
1544195488934,0,0,0.454545
1544195489044,0,0,0.550342
1544195489156,0,0,0.628543
1544195489261,0,0,0.473118
1544195489374,0,0,0.525904
1544195489485,0,0,0.486804
1544195489593,0,0,0.457478
1544195489702,0,0,0.466276
1544195489808,0,0,0.467253
1544195489921,0,0,0.462366
1544195490031,0,0,0.701857
1544195490143,0,0,0.542522
1544195490249,0,0,0.480938
1544195490356,0,0,0.528837
1544195490466,0,0,0.471163
1544195490579,0.0244379,0,0.458456
1544195490689,0,0,0.468231
1544195490792,0,0,0.464321
1544195490901,0,0,0.503421
1544195491012,0,0,0.672532
1544195491120,0,0,0.491691
1544195491233,0,0,0.518084
1544195491340,0,0,0.498534
1544195491452,0,0,0.454545
1544195491558,0,0,0.462366
1544195491671,0,0,0.462366
1544195491779,0,0,0.451613
1544195491886,0.000977517,0,0.59433
1544195492001,0,0,0.679374
1544195492105,0,0,0.509286
1544195492219,0,0,0.520039
1544195492325,0,0,0.502444
1544195492439,0,0,0.456501
1544195492546,0,0,0.474096
1544195492657,0,0,0.462366
1544195492764,0,0,0.451613
1544195492874,0,0,0.519062
1544195492980,0,0,0.725318
1544195493091,0,0,0.511241
1544195493202,0,0,0.511241
1544195493310,0,0,0.511241
1544195493423,0,0,0.442815
1544195493532,0,0,0.453568
1544195493637,0,0,0.445748
1544195493745,0,0,0.439883
1544195493857,0,0,0.42522
1544195493964,0,0,0.660802
1544195494074,0.201369,0,0.540567
1544195494187,0.0459433,0,0.460411
1544195494297,0,0,0.516129
1544195494406,0,0,0.455523
1544195494510,0,0,0.44086
1544195494623,0,0,0.451613
1544195494730,0,0,0.45259
1544195494846,0,0,0.439883
1544195494951,0.000977517,0,0.670577
1544195495058,0,0,0.54741
1544195495172,0,0,0.458456
1544195495279,0,0,0.519062
1544195495387,0,0,0.463343
1544195495495,0,0,0.439883
1544195495611,0,0,0.457478
1544195495721,0,0,0.451613
1544195495829,0,0,0.443793
1544195495933,0,0,0.592375
1544195496045,0,0,0.644184
1544195496154,0,0,0.465298
1544195496267,0,0,0.521994
1544195496374,0,0,0.483871
1544195496480,0,0,0.44477
1544195496593,0,0,0.459433
1544195496704,0,0,0.44477
1544195496815,0,0,0.44868
1544195496922,0,0,0.459433
1544195497027,0,0,0.697947
1544195497137,0,0,0.513196
1544195497249,0,0,0.477028
1544195497360,0,0,0.524927
1544195497468,0,0,0.459433
1544195497579,0,0,0.464321
1544195497682,0,0,0.468231
1544195497797,0,0,0.453568
1544195497905,0,0,0.450635
1544195498012,0,0,0.683284
1544195498124,0,0,0.576735
1544195498235,0,0,0.468231
1544195498344,0,0,0.531769
1544195498448,0,0,0.472141
1544195498558,0,0,0.451613
1544195498673,0.0527859,0,0.474096
1544195498779,0,0,0.481916
1544195498891,0,0,0.459433
1544195498999,0,0,0.601173
1544195499105,0,0,0.685239
1544195499218,0,0,0.497556
1544195499327,0,0,0.550342
1544195499439,0,0,0.512219
1544195499543,0,0,0.441838
1544195499657,0,0,0.466276
1544195499761,0,0,0.470186
1544195499873,0,0,0.446725
1544195499985,0,0,0.548387
1544195500093,0,0,0.666667
1544195500198,0,0,0.453568
1544195500310,0,0,0.522972
1544195500423,0,0,0.474096
1544195500530,0,0,0.447703
1544195500641,0,0,0.45259
1544195500751,0,0,0.466276
1544195500855,0,0,0.450635
1544195500968,0,0,0.592375
1544195501078,0,0,0.611926
1544195501188,0,0,0.471163
1544195501299,0,0,0.525904
1544195501405,0,0,0.479961
1544195501513,0.0518084,0,0.457478
1544195501624,0,0,0.462366
1544195501735,0,0,0.461388
1544195501842,0,0,0.453568
1544195501952,0,0,0.687195
1544195502060,0,0,0.548387
1544195502172,0,0,0.475073
1544195502278,0,0,0.525904
1544195502386,0,0,0.456501
1544195502500,0,0,0.455523
1544195502605,0,0,0.461388
1544195502714,0,0,0.457478
1544195502829,0,0,0.511241
1544195502934,0,0,0.691105
1544195503043,0,0,0.514174
1544195503152,0,0,0.508309
1544195503260,0,0,0.503421
1544195503373,0,0,0.456501
1544195503479,0,0,0.453568
1544195503594,0,0,0.464321
1544195503699,0,0,0.458456
1544195503809,0,0,0.55132
1544195503922,0,0,0.69697
1544195504027,0,0,0.529814
1544195504136,0,0,0.507331
1544195504246,0,0,0.498534
1544195504361,0,0,0.449658
1544195504468,0,0,0.455523
1544195504577,0,0,0.450635
1544195504686,0,0,0.442815
1544195504792,0,0,0.43695
1544195504901,0,0,0.729228
1544195505011,0,0,0.576735
1544195505120,0,0,0.481916
1544195505233,0,0,0.534702
1544195505343,0,0,0.457478
1544195505453,0,0,0.446725
1544195505563,0,0,0.456501
1544195505673,0,0,0.445748
1544195505782,0,0,0.44086
1544195505888,0,0,0.56696
1544195505996,0,0,0.701857
1544195506109,0,0,0.481916
1544195506219,0,0,0.520039
1544195506329,0.0117302,0,0.478983
1544195506433,0,0,0.438905
1544195506545,0,0,0.44868
1544195506656,0,0,0.44477
1544195506762,0,0,0.437928
1544195506877,0,0,0.434995
1544195506980,0,0,0.718475
1544195507089,0,0,0.599218
1544195507202,0,0,0.476051
1544195507309,0,0,0.522972
1544195507423,0,0,0.469208
1544195507531,0,0,0.442815
1544195507641,0,0,0.450635
1544195507748,0,0,0.438905
1544195507860,0,0,0.432063
1544195507970,0,0,0.435973
1544195508078,0,0,0.684262
1544195508183,0,0,0.558162
1544195508297,0,0,0.461388
1544195508406,0,0,0.534702
1544195508511,0,0,0.462366
1544195508623,0,0,0.480938
1544195508734,0,0,0.485826
1544195508844,0,0,0.446725
1544195508954,0,0,0.446725
1544195509058,0,0,0.457478
1544195509172,0,0,0.70088
1544195509281,0,0,0.502444
1544195509391,0,0,0.488759
1544195509495,0,0,0.495601
1544195509610,0,0,0.44477
1544195509714,0,0,0.442815
1544195509829,0,0,0.469208
1544195509938,0,0,0.475073
1544195510043,0,0,0.42913
1544195510152,0,0,0.573803
1544195510263,0,0,0.69306
1544195510376,0,0,0.466276
1544195510485,0,0,0.534702
1544195510594,0,0,0.486804
1544195510698,0,0,0.447703
1544195510808,0,0,0.462366
1544195510922,0,0,0.453568
1544195511028,0,0,0.443793
1544195511138,0,0,0.442815
1544195511251,0,0,0.705767
1544195511359,0,0,0.502444
1544195511466,0,0,0.456501
1544195511579,0,0,0.517107
1544195511684,0,0,0.45259
1544195511792,0,0,0.44477
1544195511905,0,0,0.453568
1544195512013,0,0,0.451613
1544195512123,0,0,0.44086
1544195512233,0,0,0.606061
1544195512342,0,0,0.625611
1544195512451,0,0,0.44477
1544195512562,0,0,0.529814
1544195512672,0,0,0.483871
1544195512776,0,0,0.443793
1544195512886,0,0,0.457478
1544195512997,0,0,0.456501
1544195513110,0,0,0.447703
1544195513215,0,0,0.516129
1544195513329,0,0,0.70479
1544195513434,0,0,0.472141
1544195513546,0,0,0.507331
1544195513655,0,0,0.514174
1544195513765,0,0,0.451613
1544195513875,0,0,0.463343
1544195513986,0,0,0.461388
1544195514093,0,0,0.451613
1544195514204,0,0,0.472141
1544195514313,0,0,0.717498
1544195514423,0,0,0.498534
1544195514530,0,0,0.487781
1544195514636,0,0,0.530792
1544195514750,0,0,0.449658
1544195514859,0,0,0.460411
1544195514969,0,0,0.45259
1544195515076,0,0,0.456501
1544195515185,0,0,0.450635
1544195515298,0,0,0.725318
1544195515406,0,0,0.59433
1544195515511,0,0,0.469208
1544195515625,0,0,0.548387
1544195515730,0,0,0.480938
1544195515844,0,0,0.458456
1544195515952,0,0,0.461388
1544195516064,0,0,0.459433
1544195516172,0,0,0.446725
1544195516282,0,0,0.606061
1544195516387,0,0,0.697947
1544195516500,0,0,0.481916
1544195516609,0,0,0.531769
1544195516715,0,0,0.494624
1544195516828,0,0,0.443793
1544195516939,0,0,0.455523
1544195517048,0,0,0.451613
1544195517151,0,0,0.445748
1544195517262,0,0,0.43695
1544195517372,0,0,0.69306
1544195517485,0,0,0.565005
1544195517589,0,0,0.468231
1544195517703,0,0,0.530792
1544195517807,0,0,0.462366
1544195517923,0,0,0.45259
1544195518028,0,0,0.478983
1544195518139,0,0,0.458456
1544195518250,0,0,0.449658
1544195518358,0,0,0.484848
1544195518466,0,0,0.745846
1544195518577,0,0,0.535679
1544195518682,0,0,0.490714
1544195518793,0,0,0.519062
1544195518907,0,0,0.454545
1544195519011,0,0,0.441838
1544195519126,0,0,0.447703
1544195519230,0,0,0.434018
1544195519339,0,0,0.434018
1544195519454,0,0,0.463343
1544195519560,0,0,0.69697
1544195519672,0,0,0.478983
1544195519779,0,0,0.489736
1544195519888,0,0,0.528837
1544195520000,0,0,0.455523
1544195520109,0,0,0.459433
1544195520217,0,0,0.462366
1544195520324,0,0,0.462366
1544195520439,0,0,0.457478
1544195520547,0,0,0.730205
1544195520652,0,0,0.549365
1544195520761,0,0,0.478983
1544195520870,0,0,0.528837
1544195520980,0,0,0.454545
1544195521090,0,0,0.447703
1544195521204,0,0,0.456501
1544195521308,0,0,0.45259
1544195521423,0,0,0.439883
1544195521532,0,0,0.629521
1544195521637,0,0,0.691105
1544195521747,0,0,0.483871
1544195521859,0,0,0.540567
1544195521970,0,0,0.484848
1544195522075,0,0,0.453568
1544195522183,0,0,0.468231
1544195522293,0,0,0.458456
1544195522403,0,0,0.445748
1544195522515,0,0,0.463343
1544195522625,0,0,0.713587
1544195522732,0,0,0.502444
1544195522840,0,0,0.490714
1544195522950,0,0,0.532747
1544195523058,0,0,0.447703
1544195523170,0,0,0.459433
1544195523282,0,0,0.460411
1544195523387,0,0,0.447703
1544195523495,0,0,0.447703
1544195523609,0,0,0.690127
1544195523719,0,0,0.579668
1544195523824,0,0,0.447703
1544195523932,0,0,0.545455
1544195524047,0,0,0.456501
1544195524155,0,0,0.460411
1544195524267,0,0,0.460411
1544195524375,0,0,0.457478
1544195524484,0,0,0.449658
1544195524593,0,0,0.569892
1544195524699,0,0,0.715542
1544195524808,0,0,0.509286
1544195524921,0.00195503,0,0.531769
1544195525027,0,0,0.504399
1544195525135,0,0,0.450635
1544195525250,0,0,0.462366
1544195525358,0,0,0.457478
1544195525464,0,0,0.44477
1544195525577,0,0,0.44086
1544195525689,0,0,0.740958
1544195525794,0,0,0.569892
1544195525902,0,0,0.474096
1544195526012,0,0,0.544477
1544195526121,0,0,0.461388
1544195526230,0,0,0.45259
1544195526339,0,0,0.45259
1544195526453,0,0,0.441838
1544195526558,0,0,0.438905
1544195526669,0,0,0.506354
1544195526781,0,0,0.727273
1544195526889,0,0,0.517107
1544195526997,0,0,0.490714
1544195527109,0,0,0.515152
1544195527214,0,0,0.449658
1544195527328,0,0,0.449658
1544195527437,0,0,0.453568
1544195527543,0,0,0.437928
1544195527657,0,0,0.439883
1544195527763,0,0,0.557185
1544195527875,0,0,0.698925
1544195527984,0,0,0.520039
1544195528092,0,0,0.526882
1544195528203,0,0,0.499511
1544195528311,0,0,0.44477
1544195528422,0,0,0.453568
1544195528531,0,0,0.447703
1544195528637,0,0,0.434995
1544195528749,0,0,0.442815
1544195528855,0,0,0.560117
1544195528970,0,0,0.705767
1544195529080,0,0,0.471163
1544195529184,0,0,0.485826
1544195529296,0,0,0.489736
1544195529406,0,0,0.426197
1544195529513,0,0,0.43695
1544195529623,0,0,0.437928
1544195529730,0,0,0.435973
1544195529845,0,0,0.442815
1544195529949,0,0,0.5826
1544195530060,0,0,0.618768
1544195530172,0,0,0.450635
1544195530282,0,0,0.514174
1544195530386,0,0,0.453568
1544195530495,0,0,0.450635
1544195530605,0,0,0.461388
1544195530714,0,0,0.449658
1544195530828,0,0,0.443793
1544195530934,0,0,0.430108
1544195531046,0,0,0.718475
1544195531155,0,0,0.554252
1544195531268,0,0,0.471163
1544195531374,0,0,0.520039
1544195531480,0,0,0.455523
1544195531589,0,0,0.435973
1544195531704,0,0,0.450635
1544195531813,0,0,0.442815
1544195531918,0,0,0.434995
1544195532030,0,0,0.531769
1544195532137,0,0,0.737048
1544195532249,0,0,0.511241
1544195532361,0,0,0.545455
1544195532465,0,0,0.532747
1544195532574,0,0,0.465298
1544195532685,0,0,0.461388
1544195532797,0,0,0.439883
1544195532907,0,0,0.45259
1544195533013,0,0,0.59042
1544195533124,0,0,0.664712
1544195533235,0,0,0.535679
1544195533345,0,0,0.522972
1544195533449,0,0,0.506354
1544195533558,0,0,0.381232
1544195533671,0,0,0.398827
1544195533782,0,0,0.532747
1544195533887,0,0,0.441838
1544195534000,0,0,0.480938
1544195534106,0,0,0.519062
1544195534214,0,0,0.385142
1544195534326,0,0,0.522972
1544195534432,0,0,0.465298
1544195534546,0,0,0.43695
1544195534656,0,0,0.461388
1544195534763,0,0,0.459433
1544195534871,0,0,0.572825
1544195534983,0,0,0.653959
1544195535093,0,0,0.498534
1544195535203,0,0,0.548387
1544195535314,0,0,0.505376
1544195535422,0,0,0.468231
1544195535531,0,0,0.490714
1544195535638,0,0,0.488759
1544195535749,0,0,0.567937
1544195535854,0,0,0.636364
1544195535968,0,0,0.472141
1544195536079,0,0,0.500489
1544195536183,0,0,0.499511
1544195536293,0,0,0.44868
1544195536406,0,0,0.455523
1544195536513,0,0,0.445748
1544195536621,0,0,0.655914
1544195536732,0,0,0.625611
1544195536841,0,0,0.465298
1544195536948,0,0,0.541544
1544195537059,0,0,0.492669
1544195537171,0,0,0.457478
1544195537280,0,0,0.460411
1544195537386,0,0,0.450635
1544195537499,0,0,0.733138
1544195537605,0,0,0.613881
1544195537717,0,0,0.473118
1544195537830,0,0,0.498534
1544195537933,0,0,0.45259
1544195538047,0,0,0.422287
1544195538152,0,0,0.443793
1544195538263,0,0,0.430108
1544195538374,0,0,0.560117
1544195538479,0,0,0.69306
1544195538592,0,0,0.460411
1544195538704,0,0,0.518084
1544195538809,0,0,0.482893
1544195538917,0,0,0.43304
1544195539032,0,0,0.44477
1544195539143,0,0,0.442815
1544195539246,0,0,0.435973
1544195539359,0,0,0.726295
1544195539464,0,0,0.623656
1544195539574,0,0,0.484848
1544195539689,0,0,0.518084
1544195539797,0,0,0.459433
1544195539905,0,0,0.434018
1544195540016,0,0,0.449658
